"avatarThumbnail","cid","createTime","createTimeISO","diggCount","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a21b11486e5922c8c4e3717626cd17f~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=shN5CpvOsuoSxceQuGSmhkMlgaE%3D","7287587200073368325","1696776736","2023-10-08T14:52:16.000Z","21","7287592302414332678",,"https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","𝘮𝘪𝘯 𝘥𝘪𝘴𝘪𝘯𝘪 𝘣𝘢𝘯𝘺𝘢𝘬 𝘺𝘢𝘩𝘶𝘥𝘪 yang komen🤣","7100560608211354630","zzaa_506","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7238805526266511366~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=tVSybtuvXUfxQjXkmlT%2Fu%2BZgEmI%3D","7287608473217991430","1696778582","2023-10-08T15:23:02.000Z","3","7287592302414332678",,"https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","iya bang tanda kiamat","6931704471883039745","jesensen13","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a21b11486e5922c8c4e3717626cd17f~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=shN5CpvOsuoSxceQuGSmhkMlgaE%3D","7287828287588778757","1696833987","2023-10-09T06:46:27.000Z","2","7287592302414332678",,"https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","biasa lahh","7100560608211354630","zzaa_506","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/492c1e02da69dfc82a4feef263f44fc4.jpg?lk3s=30310797&x-expires=1713409200&x-signature=OEzp0XaVqMuZ%2BAAqoN0rkbzQMNk%3D","7288330715874804481","1696946747","2023-10-10T14:05:47.000Z","2","7288202369862157058",,"https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","fow what ??","7142466678512583682","nashania_9295","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/441fd91ada5cfdf14cdd5238992c22b7~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=Wm3xi%2FfM81OzKnYUFzlEsp4URBA%3D","7288567444419101445","1697001878","2023-10-11T05:24:38.000Z","4","7288202369862157058",,"https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","pake nanya","7168068771646161946","aliffc_rill","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3e86a4e0b756a1cf0d2b646255b6833b~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=0K3167En1m8ZCbTESHVzQ%2BWnfHw%3D","7317987609824248581","1703851781","2023-12-29T12:09:41.000Z","0","7289289103425585926",,"https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","😂😂","6975824385338065921","alajyna","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ef039717234ac48f6d715be47f9edee3~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=inSVuFHc3A2P%2BM6Q0TJRClNPvOo%3D","7294284135466844934","1698332884","2023-10-26T15:08:04.000Z","7","7292763483909178118",,"https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","emg boleh sepakta ini🤣🗿","6843346240219071490","rizky_31gaming","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b0d06703a609c16950d4514e4fd7b03c~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=vPG98zzJ1QXF8c26mLrQUTJWrQ0%3D","7293851255939711750","1698232103","2023-10-25T11:08:23.000Z","4","7292763483909178118",,"https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","bukan orang si wkwk😁","7243138143897027589","m._m4yy","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7336297551064530945.jpg?lk3s=30310797&x-expires=1713409200&x-signature=TxrBxSv6AyN%2BPewzDt0onZPopN4%3D","7296002977918305030","1698733086","2023-10-31T06:18:06.000Z","0","7292763483909178118",,"https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","minimal ga nyenggol dluan","7016144498054448155","sunnysunflower80","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e186791469d43df379fe97a511227ef5.jpg?lk3s=30310797&x-expires=1713409200&x-signature=1L2A9%2F7tks1BB5qVPHPzPvpl59I%3D","7291542192617865985","1697694476","2023-10-19T05:47:56.000Z","1",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","yaallah lindungilah Palestine","6867192239416738817","bakso.sambalkicap.king","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
