"avatarThumbnail","cid","createTime","createTimeISO","diggCount","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ec102e2a64c6e562d728f428216102ab.jpg?lk3s=30310797&x-expires=1714021200&x-signature=OPLwO7Vd6jeFvH%2Bq7YpDighGIgw%3D","7336467252836205313","1708154426","2024-02-17T07:20:26.000Z","206","7336451445691187973",,"https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","Stop dogs are better","7002527178060874753","busyisbusy2020","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7330604866538373122.jpg?lk3s=30310797&x-expires=1714021200&x-signature=ofYbySh%2B7bBFC04adFnxcWa%2BMuk%3D","7336570433212973842","1708178424","2024-02-17T14:00:24.000Z","53","7336451445691187973",,"https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","They’re worse than stray dogs","7330600391702332423","loudforgerrr","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/12967a5be0d04e369aac5c16d29c5dbc~c5_100x100.jpg?lk3s=30310797&x-expires=1714021200&x-signature=v4idT1mtnV1QirOV%2Blw7UccQbcU%3D","7336454183729021701","1708154370","2024-02-17T07:19:30.000Z","7","7336451445691187973",,"https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","Me too","7178595572373292038","user5483127818861","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/cc427a902730fbad63b3c4b17cfd9bf1~c5_100x100.jpg?lk3s=30310797&x-expires=1714021200&x-signature=1amhmnUO1Y%2FXbmb%2BBjZu002hQUk%3D","7336450325057307425","1708150588","2024-02-17T06:16:28.000Z","40","7336349650469864193",,"https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","Even the dogs know the right side but the Western world do not 😂😂","6883863689867428869","taleee.33.3","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/a547fe3a10f2664915b2566d499a12f9.jpg?lk3s=30310797&x-expires=1714021200&x-signature=eKonzUoC%2Bz%2FkFYkU5mHDaYSRpn8%3D","7336556411939259154","1708175158","2024-02-17T13:05:58.000Z","5","7336349650469864193",,"https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","They want to be at the right side in history 😂😂","7129425537575781377","1izzy1izzy","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7322953879455268865.jpg?lk3s=30310797&x-expires=1714021200&x-signature=bVUhUY2yOuHx1002lZKL6x2mzIU%3D","7337296066365408005","1708347386","2024-02-19T12:56:26.000Z","2","7336349650469864193",,"https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","the dogs is better than western government","6790572239017460737","juwitafebrian","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/9f9b37d0b1199e7dc5644821ee41a0ba.jpg?lk3s=30310797&x-expires=1714021200&x-signature=%2Fprwz1ZGLdjhhBYstWBJRMGmLVQ%3D","7337246776153867016","1708335899","2024-02-19T09:44:59.000Z","2","7336601448542831361",,"https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","yes","7209599199469569026","whosya567","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7be8cc8a610186ed71a6c4e967b79f8c~c5_100x100.jpg?lk3s=30310797&x-expires=1714021200&x-signature=ici1%2B3sFLh2usdK2dUSf9zT9vqk%3D","7337185339868660485","1708321609","2024-02-19T05:46:49.000Z","2","7336601448542831361",,"https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","yesss","6780275808768476166","ethrl_solitude","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7320830657088176133~c5_100x100.jpg?lk3s=30310797&x-expires=1714021200&x-signature=CARtlW2GDeOuGXcIMpSTfRP4weA%3D","7338840234816471813","1708706912","2024-02-23T16:48:32.000Z","1","7336601448542831361",,"https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","Yes","6793799332115006469","amnazurr","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/045d478b350ea7ecebc335d954283edb~c5_100x100.jpg?lk3s=30310797&x-expires=1714021200&x-signature=G9AI6QkVMHe%2FOnLuZ0WJVcnTMvI%3D","7337551020199494432","1708406826","2024-02-20T05:27:06.000Z","0","7336455647863948052",,"https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","they being so antisemetic the dogs, how could they","7089821037601195013","sally.september.jean","https://www.tiktok.com/@royanews/video/7336316158892625160"
