"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1908763377234502029","Sun Apr 06 06:07:06 +0000 2025","8","Which option will you choose? (Free Palestine) 1) Pray for Gaza 2) Ignore &amp; Support Israel","1908763377234502029","","","en","","2","8","2","https://x.com/undefined/status/1908763377234502029","932166132",
"1861251030622564707","Tue Nov 26 03:30:00 +0000 2024","2251","Let us have a prayer for Israel. 🇮🇱 Pray for the Jewish people. Pray for the hostages. Pray for success in this brutal war. Pray for strength and wisdom. Pray for guidance from God. Amen. https://t.co/sh4GFxwTCK","1861251030622564707","https://pbs.twimg.com/media/GdRFbJ7XwAAMnXK.png","","en","","18","383","488","https://x.com/undefined/status/1861251030622564707","1117210361592205312",
"1909004975939658235","Sun Apr 06 23:36:56 +0000 2025","1","@wulfette @rylan38118 @JamesHu27192912 @dollmaker27 Praying for you ️","1909027572954066998","","wulfette","en","","0","1","0","https://x.com/undefined/status/1909027572954066998","1567198186972008448",
"1892863767471673586","Fri Feb 21 10:16:08 +0000 2025","221","@YisraelOfficial I m an American Christian and I stand with Israel. I m praying for the Bibas family and for everyone in Israel and for Jewish people everywhere. You are not alone. 🇺🇸🇮🇱️","1892880982497169574","","YisraelOfficial","en","","0","5","2","https://x.com/undefined/status/1892880982497169574","1656150815550185472",
"1907804360542990477","Thu Apr 03 15:39:20 +0000 2025","6","@AbelDebabel5785 I pray for Israel every day Abel. I pray for the people every day and for the hostages and for all of you who are my friends. I wish there was more I could do. Maybe just a wave of my hand and all this would just be set right. ","1907820220028231980","","AbelDebabel5785","en","","0","1","0","https://x.com/undefined/status/1907820220028231980","1048150470101889026",
"1841193934187356277","Tue Oct 01 19:10:16 +0000 2024","513"," Pray for Israel Yes pray for Israel to stop committing genocide and stealing people s land.","1841193934187356277","","","en","","7","39","100","https://x.com/undefined/status/1841193934187356277","58882633",
"1710670984024338720","Sat Oct 07 14:58:39 +0000 2023","315","Prayers for the PEOPLE of Israel. Utterly horrifying videos &amp; images are circulating. As with every other disaster I m waiting and watching for good sources of information. My hunch is that the initial round of news coverage is completely politicized and agenda laden. Hard","1710670984024338720","","","en","","8","36","68","https://x.com/undefined/status/1710670984024338720","26040780",
"1841209070482506071","Tue Oct 01 20:10:25 +0000 2024","238","Praying for our brothers and sisters in Israel https://t.co/4SLdcjlmmH","1841209070482506071","https://pbs.twimg.com/ext_tw_video_thumb/1841208943399317509/pu/img/cfHl0pTmhbNRxPN6.jpg","","en","","2","15","82","https://x.com/undefined/status/1841209070482506071","882714227248680961",
"1908471352224285036","Sat Apr 05 10:46:42 +0000 2025","11","Am I the only one who believes that if Arab countries turn off the tap and stop selling oil for even 2 weeks Israel can be brought to its knees?","1908471352224285036","","","en","","0","5","0","https://x.com/undefined/status/1908471352224285036","1460138224928497667",
"1791388124494344217","Fri May 17 08:39:45 +0000 2024","362","Christian leaders to hold day of prayer for Israel this weekend https://t.co/w6QmVpdRbX","1791388124494344217","","","en","","5","82","81","https://x.com/undefined/status/1791388124494344217","19489239",
