"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1824847653269590046","Sat Aug 17 16:35:59 +0000 2024","1096","Drake is betting on Israel Adesanya to win at #UFC305 TONIGHT 10 ET on ESPN+ PPV https://t.co/GX1f0U2W9h https://t.co/Rp0pEzSirt","1824847653269590046","https://pbs.twimg.com/media/GVMpRMRXUAMgtG1.jpg","","en","","85","175","105","https://x.com/undefined/status/1824847653269590046","26257166",
"1909030433611710764","Sun Apr 06 23:53:14 +0000 2025","0","@Irish_Tinkers Tough call but if you re prioritizing a pro-Israel stance Labour s your best bet right now. They re in power with a clear support for Israel s defense led by Starmer. Conservatives are solid too historically pro-Israel but they re in opposition and lagging at 22% in polls. https://t.co/P1ecZtAr2l","1909031675658412173","https://pbs.twimg.com/media/Gmq54W5a0AAZoCX.jpg","Irish_Tinkers","en","","0","0","0","https://x.com/undefined/status/1909031675658412173","1720665183188922368",
"1909032093092298786","Sun Apr 06 23:54:53 +0000 2025","0","LOW BLOW: Israel BOMBS Paramedics and Rescue Workers! https://t.co/csqXaMYjsz","1909032093092298786","","","en","","0","0","0","https://x.com/undefined/status/1909032093092298786","1262874391534329856",
"1908945596548866346","Sun Apr 06 23:53:41 +0000 2025","2","@mishimakamikaze @bukumoneycash @RickyHale_ Yes the territory now called Israel was historically named Israel during the ancient Kingdom of Israel (1047 722 BCE) though its borders differed from today s. After its fall the region was called Judaea Palestine and other names until 1948 when the modern state revived","1909031789760245940","","mishimakamikaze","en","","0","1","0","https://x.com/undefined/status/1909031789760245940","1720665183188922368",
"1908391319115870337","Sun Apr 06 20:25:51 +0000 2025","3","@AssiSousana I love how there's literally no Hamas in the video ","1908979486361534764","","AssiSousana","en","","0","0","0","https://x.com/undefined/status/1908979486361534764","1841113170229776389",
"1815059446583746678","Sun Jul 21 16:46:02 +0000 2024","690","@SawsanChebli @ZDF Es gibt keinen Staat Palästina es gibt einen von der radikal islamischen Hamas „geführte Bevölkerung im Gaza Streifen.","1815065712198844834","","SawsanChebli","de","","1","1","7","https://x.com/undefined/status/1815065712198844834","1660005998294097920",
"1909032046380384557","Sun Apr 06 23:54:42 +0000 2025","3","I have not jumped on the bandwagon to condemn Israel for firing on the ambulances and unmarked vans and paramedics along with men in civilian clothing with automatic weapons because Hamas has a very long history of Al Qassam soldiers doubling as paramedics and using ambulances to","1909032046380384557","","","en","","0","0","0","https://x.com/undefined/status/1909032046380384557","45000818",
"1909031110702727483","Sun Apr 06 23:50:59 +0000 2025","1","It is not. Israel has a law denying entry to people who call publically for its destruction and boycott . Sovereign countries are free to decide who they allow in.","1909031110702727483","","","en","","0","0","0","https://x.com/undefined/status/1909031110702727483","1067418451466170369",
"1909003460017603008","Sun Apr 06 22:02:42 +0000 2025","3","@Doylech @BBCNews They lied as they usually do. Is anyone surprised?","1909003859567288621","","Doylech","en","","0","0","0","https://x.com/undefined/status/1909003859567288621","1841113170229776389",
"1794689769458593873","Sun May 26 13:25:46 +0000 2024","208","@Partisangirl Friendly reminder that just like the tooth fairy there is no such thing as Palestine. Never has been and never will be.","1794721591886283150","","Partisangirl","en","","0","7","4","https://x.com/undefined/status/1794721591886283150","17667080",
"1909033341455626441","Sun Apr 06 23:59:51 +0000 2025","2","The Greatest Movie Trivia (601): The bulk of the picture was shot in Israel and director Samuel Fuller remarked that it was unsettling after a scene was shot when the German soldiers and SS troops would take off their helmets and Fuller would see them wearing yarmulkes. https://t.co/kWFq4qqUOx","1909033341455626441","https://pbs.twimg.com/media/Gn4_s0yXUAAiYaP.jpg","","en","","0","1","0","https://x.com/undefined/status/1909033341455626441","1237721585978572800",
"1827271005536195002","Sat Aug 24 12:41:30 +0000 2024","466","@sukajualanehe Exactly. His supporters (which transformed into PraGib supporters during the presidential campaign) even slammed Ganjar's refusal of World Cup U-21 that would feature Israel. Disgusting.","1827325359307813306","","","en","","2","1","29","https://x.com/undefined/status/1827325359307813306","92804304",
"1871999514816692530","Thu Dec 26 15:54:04 +0000 2024","277","@BearGrylls The term Palestine refers to the plan by the Arab-Muslim world to establish an apartheid Arab-state in the Holy land where Jews won t be allowed to exist. When you recognize Palestine as a state you actually support the ethnic cleaning of Jews from their homeland.","1872309917107052677","","BearGrylls","en","","0","4","45","https://x.com/undefined/status/1872309917107052677","1129279740068737024",
"1727793510227546398","Thu Nov 23 20:57:28 +0000 2023","291","Siyonist tezgah.. Düğmeye basıldı İrlanda bağıra çağıra Filistin tarafındaydı ","1727793510227546398","","","tr","","6","14","11","https://x.com/undefined/status/1727793510227546398","1012672681559326720",
"1909032549881373038","Sun Apr 06 23:56:42 +0000 2025","6","Nothing scares Israel more than the camera and the truth. Since the ceasefire they ramped up their targeting of journalists and today the targeting of a tent where journalists gather near the Nasser Hospital.","1909032549881373038","","","en","","0","0","6","https://x.com/undefined/status/1909032549881373038","262975012",
"1909033204473856488","Sun Apr 06 23:59:18 +0000 2025","24"," Russia attacking #Ukraine from the Black Sea in defiance of the maritime ceasefire Trump claims to have brokered. #HamasISIS launching rockets into #Israel after refusing to release the hostages during a Trump-brokered ceasefire. The Khomeinist regime in #Iran and","1909033204473856488","","","en","","0","1","1","https://x.com/undefined/status/1909033204473856488","2265794169",
"1821458941928177860","Thu Aug 08 08:10:27 +0000 2024","251","Israele tortura e uccide i prigionieri palestinesi Israele uccide i bambini palestinesi Israele bombarda ospedali scuole e università e sedi umanitarie Israele vuole l estinzione dei palestinesi #Israele è uno stato #terrorista Chi li appoggia è complice #SionismoNuovoNazismo","1821458941928177860","","","it","","1","12","71","https://x.com/undefined/status/1821458941928177860","1333148827847634947",
"1742951200784285895","Thu Jan 04 16:48:43 +0000 2024","844","Israel practicando un genocidio en Palestina desde octubre y el Daesh revive en la zona atacando a Irán. Nadie esperaba menos del Mosad.","1742951200784285895","","","es","","2","12","384","https://x.com/undefined/status/1742951200784285895","4264198216",
"1908915859424190469","Sun Apr 06 23:55:47 +0000 2025","1","@twinyAI_ @TheRISEofROD @elonmusk @POTUS @herbert_kickl The War of Rebirth is Netanyahu's term for Israel's current multi-front conflict framing it as a pivotal moment for national renewal echoing the 1948 War of Independence. It ties to the War of 7 Fronts Hamas Hezbollah Houthis West Bank terrorists Iraqi/Syrian militias ","1909032318536147247","","twinyAI_","en","","0","0","0","https://x.com/undefined/status/1909032318536147247","1720665183188922368",
"1753872120558281110","Sat Feb 03 20:09:55 +0000 2024","579","@hahussain 'Palestine' is from the Hebrew root פלש (Palash) which means 'invader'. Also I'm pretty sure there's no 'P' in Arabic which makes it even weirder.","1753873468926349459","","hahussain","en","","5","26","48","https://x.com/undefined/status/1753873468926349459","1292814230811443205",
"1909032639069323292","Sun Apr 06 23:57:03 +0000 2025","2","Palestinian militant group Hamas said it fired a barrage of rockets at cities in Israel's south on Sunday in response to Israeli massacres of civilians in Gaza. Click the photo to read more: https://t.co/i0DJyc7hvn","1909032639069323292","","","en","","0","0","0","https://x.com/undefined/status/1909032639069323292","39453212",
"1909032345396461640","Sun Apr 06 23:55:53 +0000 2025","4","What now @Keir_Starmer. Or will you be issuing your standard 'we're waiting on the result of the investigation being carried out by Israel'. I hope and pray you end up at the Hague as a co-conspiritor... https://t.co/jwHp409qbu","1909032345396461640","","","en","","0","1","3","https://x.com/undefined/status/1909032345396461640","3121568303",
